0	0	0.0	0.0	0.0	0.0
8.0	4.0	0.5	0.25	0.684653196881	0.559016994375
21.75	2.0	0.805555555556	0.0740740740741	1.13311544747	0.261891400439
33.0	14.125	0.891891891892	0.381756756757	0.717871620827	0.609570314123
22.0	14.5	0.6875	0.453125	1.38490748789	0.688741776267
10.75	0.5	0.767857142857	0.0357142857143	1.00207056047	0.128769688409
7.625	1.0	0.953125	0.125	0.847647249376	0.330718913883
21.25	9.5	0.386363636364	0.172727272727	0.705204969911	0.417984143003
20.25	22.0	0.31640625	0.34375	0.669132757725	0.578758099295
32.125	12.0	0.803125	0.3	1.32254711046	0.610327780787
5.5	9.75	0.305555555556	0.541666666667	0.503843254089	0.646840612344
12.75	14.5	0.607142857143	0.690476190476	0.738287225415	1.00565295628
27.25	4.0	2.09615384615	0.307692307692	1.54278239386	1.06587742004
17.0	14.75	0.459459459459	0.398648648649	0.630083417669	0.629938487611
8.5	6.5	0.566666666667	0.433333333333	0.833999733546	0.793025150225
31.5	30.375	0.463235294118	0.446691176471	0.682319661967	0.784241676761
24.25	20.25	0.440909090909	0.368181818182	0.623340772779	0.648169705357
20.0	27.0	0.526315789474	0.710526315789	1.35212974512	2.64483503353
16.25	16.75	0.369318181818	0.380681818182	0.731764361375	0.552598809458
18.5	5.5	0.660714285714	0.196428571429	1.24680714677	0.38589612116
3	2	0.230769230769	0.153846153846	0.421325044235	0.532938710021
10.5	4.75	0.35	0.158333333333	0.607590871119	0.367895667577
27.5	33.75	0.392857142857	0.482142857143	0.736268861717	0.866356727677
11.5	6.0	0.575	0.3	0.729297607291	0.458257569496
14.0	10.25	0.5	0.366071428571	0.779193722474	0.568841801293
24.25	19.25	0.449074074074	0.356481481481	0.588035865996	0.703170485116
43.25	17.5	0.665384615385	0.269230769231	1.19153821324	0.575639597965
10.0	3.0	0.833333333333	0.25	0.513701166914	0.595119035712
13.5	2.5	1.125	0.208333333333	1.37120688933	0.379601399131
13.75	7.0	0.982142857143	0.5	1.19696150178	0.731925054711
8.75	7.0	0.514705882353	0.411764705882	0.609185740506	0.599884648658
