10.6159609557	1569.36036634
11.1582928886	2285.49807515
11.3902611158	2684.17145977
10.3396369048	1295.80858414
10.7841778859	1763.44135854
10.5076797579	1455.8840628
10.6876672174	1649.33325688
10.6962930177	1659.22407545
10.3009971032	1261.56349413
11.4603344437	2817.762778
10.0828916736	1084.55813637
9.93565583107	979.333096585
10.7245560777	1692.04952193
10.8337200446	1825.04970973
10.5473876862	1496.51153761
10.2223823597	1194.65833488
9.86368159246	931.674109628
9.93746328898	980.560807627
11.6760299355	3272.16534544
10.3790427001	1331.69012414
11.1482385918	2269.62556627
10.8538924355	1850.74759113
10.7728317272	1749.62706475
10.2331635684	1203.61941534
10.6258642174	1580.17017091
11.3561469831	2621.44576528
10.7474814557	1719.15207594
10.795148262	1776.90182944
9.92420621571	971.591605985
10.7468003775	1718.34067741
10.4709467512	1419.28317724
12.2262523633	4791.4691458
9.72622708601	847.005240829
10.8173717346	1804.48537423
10.5160784013	1464.38420383
9.81031846186	897.842427335
10.274942923	1238.98492872
11.3606341042	2629.61177111
11.0428149001	2109.68940342
10.7099665039	1675.02452522
10.5501000707	1499.32774801
10.8179909942	1805.26009432
10.6287746393	1583.36114595
10.5147358088	1463.02206099
10.7332823364	1702.31503617
10.7516153008	1724.08513498
10.6677971744	1626.77293056
10.1859735732	1164.88641518
9.75402617924	863.484325596
10.430346758	1379.89880748
11.5496146472	2997.64670838
10.9599561766	1991.93682416
11.1256369628	2234.34610264
10.9378076394	1961.58976243
10.281688649	1244.79171588
11.1575677381	2284.34959025
11.6486606894	3210.67448554
10.9369506466	1960.42488075
9.82163304801	904.911596698
11.1141085949	2216.56291135
11.1577295857	2284.60587246
11.1211163933	2227.3559152
11.1797427492	2319.73252253
11.3665765287	2640.4654132
10.9970528121	2043.82054443
10.6477521227	1604.32656705
9.68738198402	824.503600792
11.6068242049	3118.90567117
11.7876688972	3535.42734781
11.2996691442	2520.80559151
10.9079546029	1921.41654845
10.7728468973	1749.64546236
10.492127294	1440.27371149
10.4040819975	1355.00456579
10.7466678165	1718.18279614
11.6252841702	3159.06995682
10.7162182718	1682.29881841
9.83126220774	910.971562106
11.8761350213	3759.00474532
11.5928774224	3088.89993959
9.84694401247	920.927651958
9.69341699407	827.95984715
10.9556123328	1985.94827572
9.65813288411	807.955981012
9.71444194224	840.114374746
10.5438572532	1492.85388687
10.5736949371	1524.05044144
10.6350613443	1590.27587407
10.2363764417	1206.30285548
10.4298999093	1379.47147503
10.3240661068	1281.89831116
10.8757443801	1878.9935252
10.7057286622	1670.11144724
10.9095741636	1923.57473027
10.3398708263	1296.01870616
10.6311842516	1586.00791069
10.7239126765	1691.29508392
11.6271657282	3163.19269306
11.6439899033	3200.29659975
10.848310526	1843.60072657
11.1597397249	2287.79128351
10.3960911008	1347.52012182
10.8325147948	1823.52567171
10.1681732797	1150.60208929
10.6109522415	1563.92134548
11.1387919537	2254.81281031
11.1821825888	2323.65889899
11.7929013489	3548.27312559
10.9250481905	1944.31760888
10.6932871721	1655.77069189
10.0432043602	1055.12949883
10.4736652278	1421.96006005
11.2260149716	2395.34039359
9.6709030083	815.139409872
11.317605415	2552.34107109
9.87629264572	939.853866269
10.5671745723	1517.17792713
9.66088623269	809.499417795
10.3587316483	1313.07321745
13.0068750015	8231.13122159
11.3029349749	2526.51840604
10.8669010455	1867.51102601
10.4595937122	1408.15820431
11.9488156026	3953.22842159
11.5306753091	2958.55153264
10.3970052878	1348.37427024
11.3425801034	2596.90964496
10.0335347805	1048.08120144
10.9880123949	2031.05331426
11.2807509074	2487.96574603
11.9226884384	3882.27994892
11.6906847511	3305.57320853
11.2425636995	2422.97482459
10.5935567043	1545.1773335
11.0539569473	2126.04577992
11.5786287108	3058.54271821
10.9924262123	2037.2766848
10.5114122659	1459.65556989
10.7479936261	1719.7624995
12.8689764567	7480.79798435
11.5160859202	2928.78367166
12.3697744247	5292.64958757
11.1159939002	2219.46139613
9.29460847224	627.994656038
11.2509404142	2437.08425609
11.7186427925	3370.25676413
11.5307773212	2958.76073746
10.4142917367	1364.62774324
10.8353198344	1827.07461133
10.5750842789	1525.51883695
10.6185018834	1572.12681722
11.3789604439	2663.22839814
11.0198377979	2076.35555702
9.61248972883	782.794456369
10.2081531737	1182.933431
11.3613951757	2630.99934802
10.5536177457	1502.98796914
10.605267371	1557.77091434
10.2141128737	1187.8301761
11.154023285	2278.74422545
10.626147528	1580.48050878
10.4216527179	1371.60819889
10.058576644	1066.43228294
10.4867436034	1434.90907232
11.2239017632	2391.83435242
10.419109965	1369.19286582
10.7087825971	1673.65052769
10.9569915777	1987.84778925
10.6455049625	1601.82959277
10.8467601308	1841.62056136
10.6499703655	1606.7952269
10.6930893612	1655.54368128
10.72831665	1696.46582245
10.4332213893	1382.65105569
10.6786562698	1639.06376952
10.8286863918	1818.69309351
11.5236927391	2944.26689127
11.5911128732	3085.12423932
10.5833841658	1534.32050664
10.0492516638	1059.56153735
10.3466631496	1302.13485198
10.7884002785	1768.61005215
11.1888367724	2334.40113168
11.0595429558	2134.29362924
10.1223786067	1114.65274041
11.4155107508	2731.56256218
11.6566869587	3228.58648621
10.6602010808	1618.23013759
10.724059061	1691.46670153
9.65753166873	807.619351061
11.0915583622	2182.18600249
10.9293752933	1950.157992
10.6383469557	1593.90171514
11.0853761674	2172.85496933
10.6659136965	1624.65051969
10.8150210412	1801.54758223
10.2838113696	1246.62459796
11.741961823	3425.17461488
11.2757162608	2479.29849681
10.9617804581	1994.45721272
10.4808145118	1429.0240801
9.57627683263	763.390187694
11.0130102789	2066.55246989
11.2057174253	2361.87586297
10.8959581084	1905.50556793
10.3509126356	1305.97596954
11.307065529	2533.76240044
10.37398456	1327.02934638
10.6420199791	1597.96487261
11.3147782507	2547.3442965
10.788541683	1768.78340944
10.3285857418	1285.92050358
11.2286869699	2399.78088576
9.73475599054	852.027384956
10.1846203413	1163.79427694
10.2608830277	1226.96895242
10.3853164926	1337.49380375
11.2362281617	2412.35775649
11.1257976787	2234.59502219
10.4902603447	1438.41110096
9.89576108806	952.622681027
10.6538415487	1611.11252975
10.9019816552	1913.47807512
10.5204550163	1468.83336105
10.3626245511	1316.62113919
10.4029001457	1353.89500434
10.8954030767	1904.77262537
10.2496501556	1217.45282541
9.95602539981	993.258483154
9.89092242118	949.433023803
10.307665152	1267.40785966
10.2465587272	1214.84684241
9.90955123453	961.772079337
10.5807683632	1531.54109503
10.1971045334	1173.90873302
10.0311541146	1046.35313443
10.4444268305	1393.43194755
10.6890871378	1650.9573526
10.3942625105	1345.81324596
10.0635471103	1070.11276089
10.4384436312	1387.66502075
9.87111862293	936.489249576
11.2028242644	2357.14413559
10.5558091922	1505.27273513
10.7060676647	1670.5039338
10.6525893812	1609.71479328
10.2931237539	1254.69740281
10.1004717807	1097.8549803
10.3714508369	1324.70080569
10.3592626749	1313.55662181
10.2925996061	1254.24163949
10.4224937685	1372.40804099
9.67866283013	819.535611416
10.4795881567	1427.80986212
10.5336082675	1482.28615126
10.3388794311	1295.12841037
10.4814511968	1429.65487105
11.0987796976	2193.13620411
10.6470637863	1603.5612959
10.1064750692	1102.43285129
10.8330121913	1824.15447521
10.1969028693	1173.74465216
9.9703763203	1003.18802754
10.770826319	1747.19669734
10.4549679547	1403.6504139
10.0823421655	1084.14511772
10.8007191415	1783.77649275
10.1038771336	1100.44942977
10.6775829148	1637.84477106
10.3553439366	1309.99349869
9.41748178464	683.824254673
11.6421339829	3196.18230197
10.0572177704	1065.42828394
10.8792788497	1883.60252939
11.3002086455	2521.74843265
11.4164232443	2733.29080112
11.1669541882	2299.26045983
11.4856807834	2867.70475482
11.5663616765	3032.64660842
10.4147510631	1365.06228369
10.2923818234	1254.05231911
10.6215693939	1575.47308641
11.5008286345	2897.97339414
9.35054523798	652.821715593
10.2739160482	1238.10336353
10.8963476632	1906.02015981
11.591094167	3085.08423749
10.4613823941	1409.90514947
10.8943216519	1903.34536847
11.2025716721	2356.73147424
10.6931212405	1655.58026435
10.8316161231	1822.39012985
11.359223491	2627.04189159
9.29737039446	629.198052227
10.6475210405	1604.06961636
11.692837473	3310.50931171
11.0802397002	2165.13264853
11.1100483529	2210.333508
12.0131479384	4133.49933217
11.5557930878	3010.51186449
10.5163202568	1464.62971595
10.5054323203	1453.61784498
10.9336329172	1955.92172095
11.0819593538	2167.71496711
12.2379907792	4830.61372769
10.0925037688	1091.80823526
11.7529581426	3451.38127598
11.5918520752	3086.70538743
10.6742750822	1634.09379812
10.6110371263	1564.01336573
9.59705698841	774.465406441
11.0071747438	2058.21038613
11.2276990128	2398.13807918
10.9522097847	1981.27000192
9.62859261167	791.580691379
11.1555250806	2281.11755434
10.9800012443	2019.80632083
10.2075759811	1182.46025839
10.8202257697	1808.05866028
10.381070767	1333.56346244
10.4629859569	1411.47313741
8.99582820863	510.521605844
10.8525173228	1848.98438138
10.8098177217	1795.0617046
9.84316311195	918.517317734
10.5507431481	1499.99621825
11.1251496732	2233.59154974
10.3085483718	1268.18400593
10.8364111341	1828.45719054
10.4627645715	1411.25655972
10.3994880079	1350.69667237
11.0011065515	2049.5714248
11.1506206308	2273.37604872
11.4813629003	2859.13475078
10.9741285003	2011.60105565
10.2112640947	1185.4869734
10.0203746986	1038.56420951
10.5258584052	1474.34496192
10.765523502	1740.78643228
10.8817445183	1886.82449282
10.6218387404	1575.76724959
10.3878482875	1339.84304105
9.86875179148	934.954139956
10.2001824438	1176.4158761
10.3824780786	1334.86495362
11.4688932224	2834.52881984
10.9840273682	2025.45085957
10.3187396422	1277.17423795
10.359524715	1313.79522786
10.0768137584	1079.99862356
10.384520637	1336.75618541
10.6823710293	1643.28959218
10.2161290517	1189.49133892
10.8311859689	1821.84684662
10.2737982008	1238.00223245
11.1537975683	2278.38773263
10.3644755771	1318.31149234
11.1976882457	2348.76758174
11.0471506479	2116.03921369
10.4978064465	1445.95450627
10.4071901995	1357.92699077
11.1343207705	2247.83553891
10.903326258	1915.26228266
10.4331810467	1382.61239265
9.69720161736	830.134686397
10.7627623323	1737.45793255
9.75225081858	862.422387209
9.8018145098	892.565670946
10.7270577854	1694.98616858
11.4263228453	2752.11081251
10.1655394573	1148.50343585
11.1421649948	2260.09076168
10.6485321649	1605.19423547
9.84959629194	922.622261028
10.7245420764	1692.03310078
10.4816201746	1429.82233137
10.0276812301	1043.83736142
9.90990322536	962.006762512
9.90465547248	958.513852998
10.5790600623	1529.72866446
10.1174913372	1110.88313461
10.2320699476	1202.70736918
9.82098265331	904.503737069
9.86071524	929.760444969
10.2721591749	1236.59655387
10.0841725074	1085.52144154
10.4073796655	1358.10533606
11.0078848423	2059.22369225
10.6103734609	1563.29405717
9.66773186822	813.349646727
10.7361581274	1705.71172397
11.3897515835	2683.22362925
9.77855403548	878.290284932
11.0944369143	2186.54437814
10.4668690868	1415.27734839
9.79440947603	887.996066675
10.5863742097	1537.50374554
10.4533526298	1402.07968519
10.256463039	1223.21563672
10.3078746348	1267.59190366
10.9440359481	1970.07651562
10.1773569798	1157.94978788
10.8941272625	1903.08892806
11.4898697409	2876.04341955
11.5901040429	3082.96766525
10.6758836226	1635.91675562
10.8431847347	1837.06216868
10.4014693044	1352.55289912
9.39951100148	675.359099936
11.1277063225	2237.55328309
10.5569255112	1506.43792578
11.2549816415	2443.92050231
10.3584275478	1312.7964686
10.4613383801	1409.8621365
10.2700935571	1234.82729005
9.88170978355	943.389532781
10.3440172377	1299.74891698
10.8345753594	1826.13202779
9.85244456325	924.445566872
10.2318419343	1202.51730015
10.1465256276	1133.46617838
10.1429055914	1130.62563003
9.87178377106	936.921113326
10.1539676962	1139.32821219
10.234068593	1204.37470101
10.6588999452	1616.77134865
10.6748649347	1634.76204146
10.8047987708	1788.82776513
10.7991457208	1781.83214491
11.7017262729	3330.96914018
10.4801818207	1428.39752182
11.2725207124	2473.81296447
12.0373664714	4203.47410831
11.0496417065	2119.69607179
10.3882563108	1340.22202936
11.070477671	2150.53168328
9.99765259127	1022.33520462
11.3061232837	2532.10810322
10.9495064957	1977.56101941
10.3035353071	1263.78497801
10.7457549263	1717.09593022
11.2938625378	2510.68016061
10.7799457707	1758.27592097
11.0783183005	2162.25101653
11.2288398928	2400.03527146
10.2475528595	1215.68425754
10.5842903794	1535.28457653
11.6261955375	3161.06620852
10.8387157628	1831.38038797
11.100050822	2195.06937592
10.1714257379	1153.1989699
9.91321106932	964.215004057
10.317287776	1275.88959133
10.9089193296	1922.70182481
10.3866717539	1338.75082985
9.94063003425	982.715522713
10.0071570058	1029.09254026
10.6768565145	1637.02031999
10.3677913795	1321.34490372
10.6226319801	1576.63389492
10.9663502936	2000.78480899
10.5190776396	1467.43169865
10.3438985108	1299.64195822
10.3220748605	1280.13022121
10.7389604539	1709.0281605
9.78665447885	883.2355792
10.8710921806	1872.94417076
10.4182404494	1368.36789883
9.93809835242	980.992538091
11.3316825235	2577.36745867
11.2835906761	2492.86782512
10.1431906289	1130.84903314
10.9523714213	1981.49199179
9.43013472305	689.848008356
9.63240439195	793.674911697
10.7468260615	1718.37126889
10.3674901553	1321.06904531
11.8370091124	3658.43043864
10.4317389381	1381.23103285
10.4239493654	1373.79342113
10.3612099303	1315.33077169
10.5726548474	1522.95209571
11.3100018816	2538.92468081
10.4205306711	1370.54185419
10.1753142753	1156.31141282
10.4167146287	1366.92145285
11.0928997222	2184.21585503
12.033914596	4193.42865627
11.5357859727	2969.05061513
9.58638277631	768.756437574
11.1582428151	2285.41875075
11.4294821982	2758.14425431
10.1755845328	1156.5280429
10.3645140911	1318.34668625
11.2090209599	2367.29036741
11.2066497168	2363.40263645
9.50946567568	728.843711661
9.90445571257	958.38114346
10.3536100592	1308.42005199
10.01575508	1035.24396708
10.0847785191	1085.97751637
9.95571527389	993.04499237
10.2395693368	1208.97553655
10.2522478527	1219.64692918
10.2578735927	1224.41218556
10.6229539494	1576.98579487
11.3848912904	2674.19933084
10.7926297263	1773.8025697
10.63920297	1594.84772763
11.6558961414	3226.81721261
11.634140947	3178.52329624
10.7712511482	1747.71126865
10.8314840872	1822.2233517
11.0407755744	2106.70935255
10.5765994423	1527.12182606
11.1438149962	2262.67709212
10.3197855712	1278.10050296
11.9145605523	3860.46937353
12.2812778019	4977.74911064
9.40746300343	679.091894943
10.3781091876	1330.82871731
10.5929738694	1544.55322283
10.7715735476	1748.10187374
11.0894356744	2178.97763655
11.7306560125	3398.43782304
11.3171558595	2551.54586483
11.8199812932	3615.50459194
10.06719417	1072.82137371
9.91510709559	965.483032828
10.9288288315	1949.4194541
9.62854406851	791.554057074
11.1318039177	2243.91749742
10.6417669381	1597.68462269
10.1408395861	1129.00768116
10.6830618041	1644.07660175
10.9035064169	1915.50146904
10.5602634749	1509.92740667
10.4535268349	1402.24899614
10.0778641881	1080.78525954
10.5980215905	1549.96679165
10.5164382086	1464.74946597
10.6776831472	1637.9585656
11.1462435887	2266.48922721
11.7874341899	3534.85222757
11.4396117051	2777.57798933
10.8545801738	1851.63006
10.5489646924	1498.14826479
11.4404342546	2779.16207107
10.9142595896	1929.8320598
11.912332588	3854.51222391
10.2566884761	1223.40679266
10.0011854513	1024.84175865
10.447852132	1396.74421727
10.6742489656	1634.0642169
10.3305515064	1287.67384706
11.1953526287	2344.96817646
11.0288541954	2089.37277105
11.2698210929	2469.18821061
10.6501563673	1607.00239895
10.5636466597	1513.47240932
10.2950445749	1256.36903409
10.6955424143	1658.36104118
10.1150387955	1108.99626822
10.7182464426	1684.66549237
10.8269131098	1816.45902845
10.7054541942	1669.79374419
10.6731340125	1632.80185649
10.352775654	1307.66352569
10.6463537727	1602.77230714
10.9115584896	1926.22229292
10.9020131354	1913.51982849
10.832967685	1824.09820192
11.0318988113	2093.7867702
10.8781718402	1882.15775684
11.1038377528	2200.83878311
10.4406191909	1389.75917462
10.2749567999	1238.99684629
11.3404542549	2593.08584915
10.9576163371	1988.70881355
11.4169540242	2734.29658725
10.9040808301	1916.26428335
11.0334170781	2095.99139419
10.4224571301	1372.37318798
9.22901092512	600.07995346
10.4146438985	1364.9608894
10.8565153516	1854.11543465
10.5526542466	1501.98453865
10.2498780419	1217.64514786
10.6382881961	1593.83679832
12.077526624	4322.12962081
10.9553795831	1985.6279089
10.89671798	1906.5094675
10.0536357818	1062.78627153
10.8506539237	1846.5977566
10.5874783902	1538.68093928
10.2727177778	1237.07544937
10.3524377272	1307.35726354
8.57363733941	380.997399239
10.3357336233	1292.30744944
9.92446588997	971.766500903
10.8667882172	1867.36497998
10.6849142584	1646.18899055
10.9206585209	1938.41064977
10.7259126582	1693.64132124
10.8300855011	1820.45769692
10.0866136601	1087.35978342
10.5632063059	1513.01052268
10.5544213536	1503.82539446
10.7745632177	1751.72818887
11.1638866628	2294.37685875
9.71005103607	837.561336597
10.43017526	1379.73478408
9.89706374958	953.48322694
10.4544405281	1403.13735521
10.9357357281	1958.77466794
10.7855951517	1765.17456837
11.7192718899	3371.72670914
10.5273683018	1475.88879051
9.77602628625	876.752777876
10.0235194639	1040.83052557
12.0692195259	4297.31413144
10.5776837155	1528.2699825
11.9724483986	4018.51958717
11.2509367055	2437.07799128
11.710184452	3350.55518094
10.7456539591	1716.97576317
11.6958228071	3317.36676153
10.9435486397	1969.41118254
10.4660669034	1414.49062884
9.89522869396	952.271201945
10.0721243464	1076.49383829
11.1738629174	2310.29748622
10.3914303791	1343.1738931
11.1510376045	2274.03320417
11.8192147147	3613.58399761
10.709010864	1673.91535782
10.647338983	1603.86720727
10.1099120714	1105.0623614
10.3527006719	1307.59556337
11.8627422427	3724.27074781
11.5766726064	3054.39854743
10.0126941589	1033.0498506
11.3642518911	2636.21421504
11.5572761713	3013.60824733
11.1118559526	2213.10464257
10.3408259105	1296.87697268
9.31772200802	638.136837446
10.50867848	1456.89226412
10.5386364195	1487.46130129
10.814720058	1801.1717724
10.9653495153	1999.39737253
10.5157985026	1464.10012472
11.1061102442	2204.30821241
11.4887970215	2873.90572522
10.5839639776	1534.93726611
10.4464938148	1395.42978233
10.4312678068	1380.78004709
10.9951370196	2041.10830282
10.9904497264	2034.48753573
10.8803012033	1884.9378013
10.3022410726	1262.65175122
10.4440718585	1393.08913888
9.95960385458	995.725215328
10.6393169458	1594.97372871
10.586324019	1537.45025739
10.3966520749	1348.04419017
10.9870999992	2029.76923251
11.2717710794	2472.52789014
11.2518155147	2438.56297522
11.1089777041	2208.69378993
10.127608563	1118.70083389
10.0352246376	1049.30955883
10.6509583491	1607.89596611
10.0860569813	1086.94029536
12.2835721269	4985.67154754
10.1321496854	1122.22767842
10.3262089519	1283.80373845
10.7753009228	1752.62414343
10.4076728289	1358.38133838
11.0923872789	2183.44016224
10.5266366522	1475.14049668
11.3193180799	2555.37282807
10.9858415054	2027.9993933
11.1358336865	2250.19402082
10.8949062659	1904.11680509
11.5892951757	3081.23964059
9.96587097842	1000.06009334
10.0456657913	1056.93122769
10.6132216477	1566.38338059
10.4837214184	1431.90634374
10.4933401249	1441.48501591
9.42283555136	686.366605481
11.3156696205	2548.91866077
10.2516865354	1219.17248669
11.1296265507	2240.53345111
10.3302079789	1287.36726902
10.8701924084	1871.77642725
11.1726733476	2308.39332266
11.4459616379	2789.83027079
11.0516886667	2122.705726
11.8571268213	3709.80289335
9.59710812488	774.492857929
11.1290077096	2239.57258486
10.6610847146	1619.22158819
10.7106297319	1675.79473548
10.1922467208	1169.96261946
10.2638887926	1229.5279303
10.0293601417	1045.0528163
9.91564249482	965.841400177
10.7143204039	1680.08720638
10.7999502115	1782.82602591
10.6106508922	1563.59470862
10.5551811178	1504.61756026
9.82157964503	904.878100997
10.0093464939	1030.65551542
10.0136773261	1033.75409293
10.9631249596	1996.31678839
11.231084376	2403.7720496
11.7068952929	3342.92504722
10.8032310309	1786.88494745
10.5839170757	1534.88736625
9.31110418973	635.216329344
11.3006246526	2522.47569395
9.87471617254	938.827422608
11.5524312791	3003.50485191
11.6084665799	3122.45827885
11.0856577601	2173.27911974
10.7701432313	1746.36962993
10.1626830969	1146.23178846
11.207959255	2365.5488773
11.1294400864	2240.24388708
10.5121890956	1460.44174372
10.3752070629	1328.15431369
9.62825490854	791.395421457
10.8418961458	1835.42207083
10.8581728349	1856.24681468
11.2538595615	2442.02044166
10.1264907708	1117.83440634
10.1832100714	1162.65719526
10.6643591762	1622.90088312
10.5089009748	1457.11696575
10.7240717148	1691.48153738
10.7649405509	1740.08317314
10.8653371775	1865.48775813
11.119049251	2224.16676941
10.9348641788	1957.59170605
10.858501952	1856.67032224
9.82983399723	910.070182856
11.0230783316	2081.02463973
11.8920823933	3800.78681892
10.6229574344	1576.98960432
10.570063492	1520.21903863
10.3059657289	1265.91579506
9.99635719447	1021.41766118
11.0689636032	2148.27594478
9.92267315432	970.559704986
10.9047776865	1917.19010865
9.61120131019	782.09568309
10.5676990538	1517.72958658
9.8488512433	922.14591573
11.2990211943	2519.67368972
10.8006016489	1783.63122854
11.1074175876	2206.30662078
10.2828000384	1245.75101866
10.8245493057	1813.48526243
10.7633118274	1738.11982327
9.90410937248	958.151097634
10.4786528162	1426.88447207
11.64740871	3207.88945155
10.4052779547	1356.12829557
9.8039774952	893.904869068
11.2876406192	2499.87565186
10.7983585177	1780.86015762
11.0162062149	2071.13548286
10.579689618	1530.39634508
12.2832395627	4984.52240319
10.883938315	1889.69582596
10.6508723763	1607.8001515
11.1642322832	2294.92657888
11.5750263065	3050.91507518
10.9559624243	1986.43025413
10.9754718174	2013.47496275
10.9265905867	1946.39740513
10.7362386188	1705.80689234
10.7984983436	1781.03276691
11.2737652688	2475.94794658
10.5295491063	1478.12145826
10.7635633333	1738.42285713
10.3251429418	1282.85548378
11.0194710809	2075.82783763
10.3068351895	1266.67894713
10.3853239977	1337.50076163
10.8285609551	1818.53497214
11.8744059389	3754.50224445
10.4310641212	1380.58511668
10.5724811027	1522.7686967
11.2645399415	2460.16598625
10.1004372037	1097.8286684
10.8333625109	1824.59747567
10.9055358221	1918.19785606
10.1970359112	1173.85289705
11.8710730168	3745.83858401
10.7679536481	1743.72116904
11.0305878388	2091.88501684
10.8698747293	1871.36431051
10.4540484092	1402.75603971
11.2366912877	2413.13228247
10.0507989395	1060.69851585
11.1376653661	2253.05273454
10.3711278864	1324.40430163
10.1245986686	1116.36932154
8.69525949985	414.508966553
10.5132308013	1461.49664437
10.9829888811	2023.99341522
10.050872885	1060.75288346
10.8591550323	1857.51099148
10.7872561086	1767.20796223
11.7252670592	3385.76718912
9.76144312535	867.934959612
10.8592802523	1857.6722227
10.732146295	1700.97508622
10.7979194733	1780.31828457
10.8564793637	1854.06918442
10.7031452293	1667.123456
10.577261839	1527.82314737
10.2713058353	1235.86533575
11.182867719	2324.76265747
10.7649363236	1740.07807457
10.3448854355	1300.53132677
11.2426590965	2423.13504704
10.2475507313	1215.68246427
10.872509403	1874.78494969
11.2011179751	2354.35796645
10.2039644282	1179.503863
10.6702584582	1629.55062589
11.0846945047	2171.82855393
10.9073996339	1920.6775694
10.4617066373	1410.22205878
11.9342679645	3913.5657411
10.6987061417	1662.00169908
11.4388371785	2776.08721654
12.3468471614	5209.20378518
10.6137620464	1566.97021987
11.4457165005	2789.35627348
10.6416966099	1597.60674095
10.4599243353	1408.48094959
11.4090592083	2719.37464532
10.6988891062	1662.21248972
11.8554133674	3705.39946586
11.2994360157	2520.39828133
11.8932139806	3803.76916043
10.4739092269	1422.20057263
10.6621483811	1620.4158439
11.4067828557	2715.08727057
10.6209819206	1574.83167577
11.802726805	3572.52107079
12.1991307491	4702.23442353
11.066825874	2145.09507047
11.5248656715	2946.6615972
10.2534567893	1220.66938621
11.8388029858	3662.98222731
10.485307855	1433.48178271
